EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
858157,HARRIS CO.,HERMOSSEY,09/19/2019,1135,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Public,Heavy Rain / Tropical System, , ,1,ESE,0,WNW,SPRING VLY,09/19/2019,1235,29.7717,-95.5357,29.7725,-95.5077,"There were numerous reports of flooding in and around the Bunker Hill and Piney Point Village areas. Some of the reports included stranded vehicles within floodwaters.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",91
858122,HARRIS CO.,EUREKA SPGS,09/19/2019,1135,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Public,Heavy Rain / Tropical System, , ,2,SE,2,SE,EUREKA SPGS,09/19/2019,1235,29.7799,-95.4486,29.7852,-95.4454,"There were numerous reports of flooding in and around the Hillshire Village area. Some of the reports included vehicles stranded or stalled within flood waters. One location that was reported closed due to flooding was the 610 Loop and Katy Road feeder ramp.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",92
858124,HARRIS CO.,MANCHESTER,09/19/2019,1230,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Trained Spotter,Heavy Rain / Tropical System, , ,0,ESE,0,SE,MANCHESTER,09/19/2019,1330,29.7192,-95.2681,29.7177,-95.2678,"Flooding along Manchester Street at I610. Roads impassable.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",93
886362,HARRIS CO.,GALENA PARK,05/15/2020,1440,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,147394,C,201,HGX,0,0,Department of Highways,Heavy Rain, , ,1,SSE,2,E,GENOA ARPT,05/15/2020,1740,29.7134,-95.2225,29.6264,-95.1746,"Flooding was reported in southeastern Harris County from the Pasadena and Deer Park areas down into El Lago and Seabrook. 60 to 80 apartments near the Shaver Street and East Edgebrook Drive intersection were flooded with about one to two inches of water. There was high water and stranded vehicles at Spencer Highway and Beltway 8. Web cameras showed flood water inundation on State Highway 225 near Richey Street. Local media were showing pictures of flooded roads in the El Lago and Seabrook areas.","An upper low produced helped trigger scattered slow moving thunderstorms within an unstable warm and very moist air mass.",94
899524,HARRIS CO.,KATY,06/25/2020,451,Flash Flood, , ,0,0,10100,0,TX,CST-6, ,148768,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,1,WSW,4,NNE,HOUSTON LAKESIDE ARP,06/25/2020,800,29.79,-95.82,29.8685,-95.6419,"There was widespread street flooding between the Jersey Village area and the Katy area. Several roads were flooded. There were multiple reports of stalled cars.","A slow-moving line of showers and thunderstorms produced heavy rain across the Houston metropolitan area. This led to instances of flash flooding to the Southwest of the city of Houston over a period of several hours.",95
921898,HARRIS CO.,FRIENDSWOOD,09/21/2020,1850,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,152770,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,8,ENE,8,ENE,FRIENDSWOOD,09/22/2020,650,29.558,-95.29,29.5617,-95.2916,"High water, road impassable, Walnut Street between Veterans and Main.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",96
921900,HARRIS CO.,EAST HAVEN,09/21/2020,1914,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,152770,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,2,SSW,2,N,PEARLAND,09/21/2020,2200,29.6055,-95.2776,29.5921,-95.2833,"Cars submerged, high water rescues near Sam Houston Parkway and Telephone Road.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",97
922065,HARRIS CO.,MINNETEX,09/21/2020,2000,Flood, , ,0,0,500000,0,TX,CST-6, ,152770,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,2,SSE,2,ESE,HOUSTON CLOVER ARPT,09/22/2020,2000,29.5958,-95.3561,29.5129,-95.1918,"Clear Creek flooded out of its banks from 288 to Clear Lake. Water in homes, low lying areas, near Pearland, Friendswood. Also few homes flooded near 610 loop and Cullen. Total of 20 to 25 homes total.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",98
922014,HARRIS CO.,WEST PARK,09/21/2020,2030,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,152770,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,W,2,SW,WEST PARK,09/21/2020,2230,29.68,-95.59,29.6568,-95.5957,"Roads flooded, closed between Synott Rd, S Kirkwood, West Belford and Bissonet.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",99
922027,HARRIS CO.,MYKAWA,09/21/2020,2140,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,152770,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,2,SE,1,NNW,CLOVERLEAF,09/21/2020,2340,29.6,-95.3,29.6418,-95.3748,"Numerous streets flooded, closed around Brookside Village.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",100
922029,HARRIS CO.,JEANNETTA,09/21/2020,2140,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,152770,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,S,1,NE,STAFFORD,09/21/2020,2340,29.67,-95.53,29.6302,-95.5617,"Numerous roads flooded, closed from south of Bellaire to around Meadow's Place.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",101
922055,HARRIS CO.,PIERCE JCT,09/22/2020,400,Flood, , ,0,0,0,0,TX,CST-6, ,152770,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,2,NE,2,NE,PIERCE JCT,09/22/2020,900,29.6891,-95.384,29.6897,-95.3725,"Route 288 at 610 closed in both directions due to flooding.","Tropical Storm Beta made landfall near Matagorda bay on September 21. As the system pushed slowly inland, portions of SE Texas experienced flash flooding from heavy rain bands, storm surge, and some strong wind gusts. Storm surge was enhanced by long fetch of northeast winds over Gulf behind a cold front. 20 to 25 homes were damaged from high water along portions of Clear Creek and Lower Brays Bayous.",102
960082,HARRIS CO.,KINGWOOD,05/18/2021,2206,Flash Flood, , ,0,0,3000,0,TX,CST-6, ,158655,C,201,HGX,0,0,Public,Heavy Rain, , ,1,S,1,NNE,MT HOUSTON,05/18/2021,2206,29.89,-95.32,29.8897,-95.3164,"An underpass was flooded along Interstate 69 South near East Mount Houston Rd, resulting in at least one stalled vehicle.","Showers and thunderstorms moved across the area in the evening through late night hours and produced wind damage, lightning damage and some flooding.",103
960135,HARRIS CO.,HOUSTON,05/24/2021,1207,Flash Flood, , ,0,0,0,0,TX,CST-6, ,158812,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,2,S,2,S,HOUSTON,05/24/2021,1207,29.7037,-95.3712,29.7005,-95.3719,"Floodwaters covered SH-288 near Holcombe Blvd in Downtown Houston.","Strong thunderstorms producing heavy rain resulted in Flash Flooding across portions of Harris and Austin Counties.",104
963117,HARRIS CO.,SETTEGAST,06/21/2021,2030,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,159253,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,2,SSW,2,SW,SETTEGAST,06/21/2021,2100,29.82,-95.34,29.8231,-95.3407,"Heavy rain resulted in knee-deep water covering roadways near the intersection of Jensen Dr and Bennington St in Houston. A car was flooded as a result.","On the night of June 21 and into the early morning hours of June 22, several strong thunderstorms developed across the Houston area, producing strong wind gusts and flash flooding.",105
966835,HARRIS CO.,SPRING BRANCH,07/21/2021,1426,Flash Flood, , ,0,0,25000,0,TX,CST-6, ,159932,C,201,HGX,0,0,NWS Employee,Heavy Rain, , ,0,E,2,NW,HERMOSSEY,07/21/2021,1445,29.8001,-95.5122,29.8021,-95.5702,"Roadway flooding occurred along the I-10 Frontage Road and in areas surrounding the Memorial City Mall. Multiple cars were stalled as a result of the floodwaters.","A strong afternoon thunderstorm resulted in flash flooding across portions of Central Harris County.",106
966346,HARRIS CO.,BUNKER HILL,08/16/2021,1555,Flash Flood, , ,0,0,0,0,TX,CST-6, ,159889,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,1,N,3,ESE,WHITE OAK ACRES,08/16/2021,1640,29.75,-95.53,29.81,-95.41,"Numerous roads were impassable due to floodwaters across the Houston area, especially in and around the West University Place and Galleria areas. Many vehicles were stalled due to the rapid rise of water levels.","Widespread street flooding occurred across the City of Houston as the collision of two boundaries resulted in the development of near-stationary strong thunderstorms. Additionally, frequent lightning strikes resulted in some property damage.",107
989293,HARRIS CO.,KATY,10/01/2021,945,Flash Flood, , ,0,0,0,0,TX,CST-6, ,163878,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,5,NNE,5,NNE,KATY,10/01/2021,955,29.8742,-95.7759,29.8734,-95.7716,"Peek Rd was closed between Stockdick School Rd and Beckendorf Rd due to floodwaters.","A cluster of showers and thunderstorms developed over SE TX during the morning of October 1, producing periods of heavy rain across the area. Heavy downpours resulted in several instances of street flooding making roads impassable.",108
989292,HARRIS CO.,CROSBY,10/01/2021,1030,Flash Flood, , ,0,0,0,0,TX,CST-6, ,163878,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,N,1,N,CROSBY,10/01/2021,1100,29.9172,-95.0712,29.9137,-95.0702,"Flooded roadways were reported near the intersection of Diamondhead Blvd and Coral Bay St, leading to road closures.","A cluster of showers and thunderstorms developed over SE TX during the morning of October 1, producing periods of heavy rain across the area. Heavy downpours resulted in several instances of street flooding making roads impassable.",109
1004355,HARRIS CO.,HERMOSSEY,01/09/2022,39,Flash Flood, , ,0,0,20000,0,TX,CST-6, ,165617,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,E,1,NE,HERMOSSEY,01/09/2022,245,29.78,-95.54,29.7881,-95.5383,"Vehicles were flooded along impassable roadways in the vicinity of Gessner Rd and Interstate 10. Multiple high water rescues were needed in the area.","Scattered thunderstorms associated with the approach of an offshore low pressure system produced several tornadoes on the evening of January 8 and the early morning of January 9. These tornadoes resulted in several instances of property and tree damage across the Greater Houston Area. Some non-tornadic storms also produced strong, damaging wind gusts. Later, heavy rainfall associated with continuing thunderstorm activity resulted in flash flooding across the Houston Metro.",110
1004356,HARRIS CO.,SPRING BRANCH,01/09/2022,39,Flash Flood, , ,0,0,20000,0,TX,CST-6, ,165617,C,201,HGX,0,0,Fire Department/Rescue,Heavy Rain, , ,2,NNW,2,N,SPRING BRANCH,01/09/2022,245,29.8228,-95.5298,29.8224,-95.5203,"Multiple cars were stranded along Kempwood Rd, which was impassable due to floodwaters. Active water rescues were required as a result.","Scattered thunderstorms associated with the approach of an offshore low pressure system produced several tornadoes on the evening of January 8 and the early morning of January 9. These tornadoes resulted in several instances of property and tree damage across the Greater Houston Area. Some non-tornadic storms also produced strong, damaging wind gusts. Later, heavy rainfall associated with continuing thunderstorm activity resulted in flash flooding across the Houston Metro.",111
1004366,HARRIS CO.,SPRING BRANCH,01/09/2022,40,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,165617,C,201,HGX,0,0,County Official,Heavy Rain, , ,2,NE,2,W,ROSSLYN,01/09/2022,245,29.8198,-95.5015,29.8264,-95.4948,"Approximately 6-8 homes were flooded with 4-6 inches of water along Brickhouse Gully near Bingle Rd.","Scattered thunderstorms associated with the approach of an offshore low pressure system produced several tornadoes on the evening of January 8 and the early morning of January 9. These tornadoes resulted in several instances of property and tree damage across the Greater Houston Area. Some non-tornadic storms also produced strong, damaging wind gusts. Later, heavy rainfall associated with continuing thunderstorm activity resulted in flash flooding across the Houston Metro.",112
1004373,HARRIS CO.,LITTLE YORK,01/09/2022,100,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,165617,C,201,HGX,0,0,County Official,Heavy Rain, , ,1,NNE,2,NE,LITTLE YORK,01/09/2022,240,29.8892,-95.3935,29.8886,-95.3785,"Homes along Halls Bayou near Interstate 45 were inundated with floodwaters.","Scattered thunderstorms associated with the approach of an offshore low pressure system produced several tornadoes on the evening of January 8 and the early morning of January 9. These tornadoes resulted in several instances of property and tree damage across the Greater Houston Area. Some non-tornadic storms also produced strong, damaging wind gusts. Later, heavy rainfall associated with continuing thunderstorm activity resulted in flash flooding across the Houston Metro.",113
1004376,HARRIS CO.,WHITE OAK ACRES,01/09/2022,216,Flash Flood, , ,0,0,0,0,TX,CST-6, ,165617,C,201,HGX,0,0,County Official,Heavy Rain, , ,1,N,0,N,WHITE OAK ACRES,01/09/2022,240,29.83,-95.45,29.8225,-95.4497,"Widespread flooding was reported along Brickhouse Gully in the Oak Forest neighborhood. Roadways were made impassable by floodwaters.","Scattered thunderstorms associated with the approach of an offshore low pressure system produced several tornadoes on the evening of January 8 and the early morning of January 9. These tornadoes resulted in several instances of property and tree damage across the Greater Houston Area. Some non-tornadic storms also produced strong, damaging wind gusts. Later, heavy rainfall associated with continuing thunderstorm activity resulted in flash flooding across the Houston Metro.",114
1102307,HARRIS CO.,HUFSMITH,05/08/2023,1747,Flash Flood, , ,0,0,0,0,TX,CST-6, ,178523,C,201,HGX,0,0,Public,Heavy Rain, , ,1,SSE,1,SSE,HUFSMITH,05/08/2023,1755,30.1017,-95.5927,30.1019,-95.5948,"Street flooding was reported in the Tomball area as a heavy downpour moved through.","A cluster of severe thunderstorms moved across the area and produced hail, damaging winds and flash flooding.",115
1102308,HARRIS CO.,LITTLE YORK,05/09/2023,1051,Flash Flood, , ,0,0,0,0,TX,CST-6, ,181000,C,201,HGX,0,0,Public,Heavy Rain, , ,2,NE,2,NE,LITTLE YORK,05/09/2023,1230,29.8902,-95.3718,29.8909,-95.3675,"Streets and yards were flooded in neighborhoods near the Hardy Toll Rd at Mesquite due to heavy rainfall.","A storm system moved into the area on the morning of the May 9, producing widespread heavy rain and some flash flooding through the morning of May 10.",116
1102309,HARRIS CO.,SETTEGAST,05/09/2023,1133,Flash Flood, , ,0,0,0,0,TX,CST-6, ,181000,C,201,HGX,0,0,Public,Heavy Rain, , ,1,W,1,WSW,SETTEGAST,05/09/2023,1230,29.85,-95.33,29.8476,-95.3301,"The intersection of US-59 and Tidwell Rd was flooded by heavy rain and made impassable.","A storm system moved into the area on the morning of the May 9, producing widespread heavy rain and some flash flooding through the morning of May 10.",117
1102311,HARRIS CO.,HOUSTON COLLIER ARPT,05/14/2023,912,Flash Flood, , ,0,0,0,0,TX,CST-6, ,181001,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,2,NNE,2,NNE,HOUSTON COLLIER ARPT,05/14/2023,1100,29.9046,-95.4707,29.9051,-95.4664,"Several areas were flooded across NE Harris County, including FM529 and Hwy 290, Roberts Cemetery Rd, Mesquite River Trl at Old Windmill Trl, and 249 at Killough St.","Heavy rain from a cluster of storms caused street flooding across portions of Harris, Brazoria, and Fort Bend Counties during the afternoon of May 14.",118
1102312,HARRIS CO.,CLINTON PARK,05/14/2023,940,Flash Flood, , ,0,0,0,0,TX,CST-6, ,181001,C,201,HGX,0,0,Trained Spotter,Heavy Rain, , ,2,NNW,1,NNW,CLINTON PARK,05/14/2023,1100,29.74,-95.31,29.7398,-95.3076,"Water over the roadways around Canal and 66th St made streets impassable.","Heavy rain from a cluster of storms caused street flooding across portions of Harris, Brazoria, and Fort Bend Counties during the afternoon of May 14.",119
1102314,HARRIS CO.,SATSUMA,05/15/2023,1340,Flash Flood, , ,0,0,0,0,TX,CST-6, ,181002,C,201,HGX,0,0,County Official,Heavy Rain, , ,1,NE,1,ENE,SATSUMA,05/15/2023,1430,29.93,-95.61,29.9238,-95.6094,"N Eldridge Pkway was made impassable due to floodwaters between FM 1960 and Falbrook.","Another round of strong storms produced heavy rainfall across the area, resulting in flash flooding during the afternoon of May 15.",120
1102315,HARRIS CO.,KINGWOOD,05/16/2023,1700,Flash Flood, , ,0,0,0,0,TX,CST-6, ,179273,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,1,NE,1,NE,KINGWOOD,05/16/2023,1820,29.9099,-95.3087,29.9098,-95.3105,"Standing water was reported on the I-69 frontage Rd near Kingwood.","Afternoon through early evening thunderstorms produced some damage.",121
1107226,HARRIS CO.,CLEAR LAKE CITY,06/08/2023,1751,Flash Flood, , ,0,0,0,0,TX,CST-6, ,179536,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,2,NNW,2,NNW,CLEAR LAKE CITY,06/08/2023,1830,29.57,-95.11,29.5718,-95.1128,"Flooding observed near the Space Center Boulevard and Bay Area Boulevard intersection.","Afternoon through evening severe thunderstorms produced numerous wind damage and hail reports. A lightning strike and some flash flooding occured too.",122
1127153,HARRIS CO.,LINK FIVE,09/15/2023,1538,Flash Flood, , ,0,0,2000,0,TX,CST-6, ,183686,C,201,HGX,0,0,NWS Employee,Heavy Rain, , ,1,W,1,W,LINK FIVE,09/15/2023,1715,29.7221,-95.1027,29.7221,-95.097,"Heavy rainfall caused floodwaters to enter an industrial building in Deer Park.","Late afternoon through early evening severe thunderstorms produced some localized flash flooding and isolated wind damage.",123
1160143,HARRIS CO.,TOMBALL,01/24/2024,1300,Flood, , ,0,0,0,0,TX,CST-6, ,187243,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,7,W,7,W,TOMBALL,01/24/2024,2300,30.08,-95.74,30.0977,-95.7396,"Five people were rescued from high water along FM2920 near Mueschke as a result of flooding along Spring Creek.","A series of disturbances moved across the area resulting in numerous flash flood events that resulted in the flooding of many homes, extensive high water rescues, and a flood-related fatality.",124
1160174,HARRIS CO.,HOCKLEY,01/24/2024,1300,Flood, , ,0,0,0,0,TX,CST-6, ,187243,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,7,NE,7,ENE,HOCKLEY,01/24/2024,2300,30.0958,-95.7602,30.0816,-95.759,"Flooding along Spring Creek resulted in floodwaters covering Robert Cemetery Rd, resulting in its closure.","A series of disturbances moved across the area resulting in numerous flash flood events that resulted in the flooding of many homes, extensive high water rescues, and a flood-related fatality.",125
1177176,HARRIS CO.,LA PORTE,04/29/2024,421,Flash Flood, , ,0,0,0,0,TX,CST-6, ,189495,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,1,SW,1,W,LA PORTE,04/29/2024,530,29.66,-95.03,29.6718,-95.0315,"Multiple streets were flooded due to heavy rain in La Porte.","Evening through overnight storms produced a lot of flash flooding, a couple tornadoes, some winds damage and some hail.",126
1177178,HARRIS CO.,CEDAR BAYOU,04/29/2024,430,Flash Flood, , ,0,0,0,0,TX,CST-6, ,189495,C,201,HGX,0,0,Public,Heavy Rain, , ,2,SSW,1,ESE,STEWART HGTS,04/29/2024,500,29.75,-94.94,29.7471,-94.9578,"Flash flooding was reported near the intersection of TX-146 and Alexander Dr in Baytown.","Evening through overnight storms produced a lot of flash flooding, a couple tornadoes, some winds damage and some hail.",127
1188445,HARRIS CO.,SPRING SKYLINE ARPT,05/02/2024,704,Flash Flood, , ,0,0,0,0,TX,CST-6, ,189636,C,201,HGX,0,0,Public,Heavy Rain, , ,3,SW,2,SW,SPRING SKYLINE ARPT,05/02/2024,1000,30.0479,-95.4646,30.0476,-95.4582,"Street flooding was reported south of Spring.","A series of disturbances moved across the area and produced flash flooding and severe thunderstorms.",128
1188444,HARRIS CO.,HUMBLE,05/02/2024,847,Flash Flood, , ,0,0,0,0,TX,CST-6, ,189636,C,201,HGX,0,0,Public,Heavy Rain, , ,2,WSW,2,WSW,HUMBLE,05/02/2024,1145,29.99,-95.28,29.9909,-95.2752,"Street flooding was reported to the east of Bush Intercontinental Airport.","A series of disturbances moved across the area and produced flash flooding and severe thunderstorms.",129
